,NITROGEN PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF NCA (Kg per ha),POTASH PER HA OF NCA (Kg per ha),avg_rain,RICE YIELD (Kg per ha)
4075,27.33,9.95,14.52,60.075,1954.81
4076,23.71,9.78,9.41,95.3,2298.13
4077,19.91,10.31,12.52,59.86666667,1953.85
4078,27.85,13.88,16.02,92.275,2381.9
4079,29.57,14.46,15.86,72.86666667,2376.47
4080,26.33,13.63,14.44,76.48333333,2814.61
4081,27.57,12.64,16.22,77.15833333,3131.31
4082,33.03,16.89,22.2,88.45833333,3373.74
4083,40.85,15.62,23.01,72.81666667,3299
4084,34.18,17.04,23.59,77.41666667,3204.32
4085,30.22,14.43,25.56,47.575,3270.1
4086,39.42,17.22,23.05,80.60833333,3284.59
4087,42.79,17.45,20.28,66.04166667,2985.31
4088,38.47,18.24,22.46,80.65,3175.57
4089,40.93,18.36,28.99,66.19166667,3562.28
4090,38.94,14.27,20.86,69.51666667,3565.21
4091,48.73,18.2,20.08,80.31666667,3438.89
4092,50.13,23.41,30.61,84.93333333,3641.23
4093,49.34,27.51,26.77,90.275,4171.11
4094,54.91,28.39,34.42,89.16666667,4086.07
4095,58.2,26.26,27.57,77.775,3937.81
4096,54.06,26.1,30.12,62.375,4030.68
4097,47.67,16.99,22.96,44.65,3004.15
4098,40.36,19.92,29.37,81.375,2881.58
4099,42.44,22.63,37.17,83.65833333,3082.5
4100,47.69,26.75,40.16,101.3333333,3259.89
4101,69.82,37.23,40.59,76.26666667,3485.61
4102,70.57,37.03,45.71,79.4,3477.84
4103,89.02,41.8,58.76,92.28333333,4030.32
4104,88.52,48.36,52.79,85.03333333,4133.44
4105,89.84,53.37,61.13,103.275,4217.65
4106,97.22,61.18,40.96,17.75833333,4584.04
4107,84.11,43.75,30.31,69.29166667,4127.31
4108,70.2,34.13,26.43,69.24166667,4945.99
